replica,max_active,mean_active,p95_active,time_points_above_theta_pct
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r1,10.0,8.457952,10.0,35.303913
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
r2,10.0,8.348043,10.0,25.228976
